alpha,batch_size,cuda_id,data_dir,data_name,emb_size,lr,model,multi_relation,no_cuda,num_epochs,optimizer,rho,save_dir,seed,test_ratio,thres,train_ratio,valid_epochs,weight_decay,Configuration,F1-Macro,F1-1,F1-0,AUC,G-Mean
2,256,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,100,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,123,0.15812917594654788,0.31625835189309576,0.0,0.6545025417574437,0.0
2,256,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,100,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,124,0.16,0.32,0.0,0.6566811909949164,0.0
2,256,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,100,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,125,0.15812917594654788,0.31625835189309576,0.0,0.6565904139433552,0.0
2,256,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,100,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,126,0.16,0.32,0.0,0.6554103122730573,0.0
2,256,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,100,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,127,0.16,0.32,0.0,0.6574074074074074,0.0
2,64,2,./data/,AlibabaLoan,32,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,128,0.16,0.32,0.0,0.6546387073347857,0.0
2,64,2,./data/,AlibabaLoan,64,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,129,0.16340228554896571,0.31390134529147984,0.012903225806451613,0.6563634713144517,0.07971445044215993
2,64,2,./data/,AlibabaLoan,32,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,130,0.16,0.32,0.0,0.6548202614379085,0.0
2,64,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,131,0.22560819462227913,0.323943661971831,0.12727272727272726,0.6560911401597675,0.25645267371624175
2,64,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,132,0.16,0.32,0.0,0.6469226579520697,0.0
2,64,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,133,0.21472068534713545,0.3248259860788863,0.10461538461538461,0.6567719680464777,0.2324055629261321
2,64,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,134,0.18292647779346918,0.3212669683257919,0.044585987261146494,0.6497821350762528,0.15019353286010445
2,64,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,135,0.15812917594654788,0.31625835189309576,0.0,0.6500090777051561,0.0
2,64,2,./data/,AlibabaLoan,32,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,136,0.16,0.32,0.0,0.6554557007988381,0.0
2,64,2,./data/,AlibabaLoan,64,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,137,0.16694967303732072,0.3146067415730337,0.01929260450160772,0.6547748729121279,0.09762986435483435
2,64,2,./data/,AlibabaLoan,32,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,138,0.16,0.32,0.0,0.6519153957879449,0.0
2,64,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,139,0.2081024460349352,0.3233256351039261,0.09287925696594428,0.6568627450980391,0.21830701333149327
2,64,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,140,0.16,0.32,0.0,0.6473311546840959,0.0
2,64,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,141,0.19126389247867664,0.319634703196347,0.06289308176100629,0.6590867828612926,0.17824692997770775
2,64,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,142,0.17593555093555094,0.31981981981981983,0.03205128205128205,0.6542755991285404,0.12693670332942456
2,64,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,143,0.17944020943465624,0.32054176072234764,0.038338658146964855,0.6532997458242557,0.13905219157773388
2,64,2,./data/,AlibabaLoan,32,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,144,0.16,0.32,0.0,0.653322440087146,0.0
2,64,2,./data/,AlibabaLoan,64,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,145,0.18784447015370465,0.31890660592255127,0.056782334384858045,0.6513253449527958,0.16909988539863077
2,64,2,./data/,AlibabaLoan,32,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,146,0.16,0.32,0.0,0.6509168482207698,0.0
2,64,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,147,0.18440736478711162,0.3181818181818182,0.05063291139240506,0.6513707334785767,0.15942890088431985
2,64,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,148,0.16,0.32,0.0,0.6490105301379812,0.0
2,64,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,149,0.17944020943465624,0.32054176072234764,0.038338658146964855,0.658973311546841,0.13905219157773388
2,64,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,150,0.1617288961038961,0.3169642857142857,0.006493506493506494,0.6567265795206972,0.05676781949686343
2,64,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,151,0.16,0.32,0.0,0.6482389251997095,0.0
2,64,2,./data/,AlibabaLoan,32,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,152,0.16,0.32,0.0,0.6526416122004357,0.0
2,64,2,./data/,AlibabaLoan,64,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,153,0.15812917594654788,0.31625835189309576,0.0,0.6532997458242557,0.0
2,64,2,./data/,AlibabaLoan,32,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,154,0.16,0.32,0.0,0.6529139433551199,0.0
2,64,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,155,0.15812917594654788,0.31625835189309576,0.0,0.6519607843137255,0.0
2,64,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,156,0.16,0.32,0.0,0.6503721859114016,0.0
2,64,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,157,0.16,0.32,0.0,0.6538671023965141,0.0
2,64,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,158,0.15812917594654788,0.31625835189309576,0.0,0.6568627450980392,0.0
2,64,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,159,0.16,0.32,0.0,0.6535039941902687,0.0
2,256,2,./data/,AlibabaLoan,32,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,160,0.16,0.32,0.0,0.660039941902687,0.0
2,256,2,./data/,AlibabaLoan,64,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,161,0.18784447015370465,0.31890660592255127,0.056782334384858045,0.6546840958605665,0.16909988539863077
2,256,2,./data/,AlibabaLoan,32,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,162,0.16,0.32,0.0,0.6615831517792302,0.0
2,256,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,163,0.16694967303732072,0.3146067415730337,0.01929260450160772,0.6550925925925926,0.09762986435483435
2,256,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,164,0.1636136764289808,0.3207126948775056,0.006514657980456026,0.6611292665214235,0.05716619504750295
2,256,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,165,0.19466582498224572,0.32036613272311215,0.06896551724137931,0.6560911401597675,0.1869469573197853
2,256,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,166,0.17078256336743336,0.3221476510067114,0.019417475728155338,0.6590867828612925,0.09901475429766743
2,256,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0001,167,0.2034690366972477,0.3256880733944954,0.08125,0.6623547567175019,0.20467928399222546
2,256,2,./data/,AlibabaLoan,32,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,168,0.16,0.32,0.0,0.6578612926652142,0.0
2,256,2,./data/,AlibabaLoan,64,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,169,0.18440736478711162,0.3181818181818182,0.05063291139240506,0.6537309368191722,0.15942890088431985
2,256,2,./data/,AlibabaLoan,32,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,170,0.16,0.32,0.0,0.6530954974582426,0.0
2,256,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,171,0.17241229813215797,0.31910112359550563,0.02572347266881029,0.6551379811183733,0.11353563899372686
2,256,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,172,0.16,0.32,0.0,0.6550472040668118,0.0
2,256,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,173,0.16887024446694632,0.3183856502242152,0.01935483870967742,0.6568627450980393,0.09832474760346656
2,256,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,174,0.16,0.32,0.0,0.6475127087872186,0.0
2,256,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0002,175,0.17593555093555094,0.31981981981981983,0.03205128205128205,0.6601307189542484,0.12693670332942456
2,256,2,./data/,AlibabaLoan,32,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,176,0.16,0.32,0.0,0.6562726942628904,0.0
2,256,2,./data/,AlibabaLoan,64,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,177,0.18440736478711162,0.3181818181818182,0.05063291139240506,0.6530047204066812,0.15942890088431985
2,256,2,./data/,AlibabaLoan,32,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,178,0.16,0.32,0.0,0.6539124909222949,0.0
2,256,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,179,0.1739879849126274,0.3160270880361174,0.03194888178913738,0.652460058097313,0.12603961291292085
2,256,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,180,0.16,0.32,0.0,0.6544117647058824,0.0
2,256,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,181,0.1617288961038961,0.3169642857142857,0.006493506493506494,0.6578612926652143,0.05676781949686343
2,256,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,182,0.16,0.32,0.0,0.647875816993464,0.0
2,256,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0003,183,0.17593555093555094,0.31981981981981983,0.03205128205128205,0.6527323892519972,0.12693670332942456
2,256,2,./data/,AlibabaLoan,32,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,184,0.16,0.32,0.0,0.6560457516339869,0.0
2,256,2,./data/,AlibabaLoan,64,0.001,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,185,0.16340228554896571,0.31390134529147984,0.012903225806451613,0.6540940450254176,0.07971445044215993
2,256,2,./data/,AlibabaLoan,32,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,186,0.16,0.32,0.0,0.6545933188090051,0.0
2,256,2,./data/,AlibabaLoan,64,0.002,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,187,0.16340228554896571,0.31390134529147984,0.012903225806451613,0.6520969498910676,0.07971445044215993
2,256,2,./data/,AlibabaLoan,32,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,188,0.16,0.32,0.0,0.6536401597676107,0.0
2,256,2,./data/,AlibabaLoan,64,0.003,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,189,0.15812917594654788,0.31625835189309576,0.0,0.6530954974582426,0.0
2,256,2,./data/,AlibabaLoan,32,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,190,0.16,0.32,0.0,0.6520969498910676,0.0
2,256,2,./data/,AlibabaLoan,64,0.005,SAGE,GNN,True,500,adam,0.4,./pytorch_models/,42,0.27,0.4,0.8,10,0.0005,191,0.15812917594654788,0.31625835189309576,0.0,0.6527323892519972,0.0
